id,tweet_id,text,screen_name,author_id
523,1512188736129314818,"Two Buena Park men have been arrested and charged with multiple felonies after authorities confiscated over 800 pounds of methamphetamines and nearly 190 pounds of cocaine, according to the Orange County District Attorney.
 https://t.co/u5tLPXwOhs",VJShordee444,56917394
524,1512188709214564359,@bybillieeilish @oxy_toci Mentira kakakskdkkgkk,billizinh,1346482534847307777
525,1512188701123792901,"DEA is bracing for a horrifying spike in fentanyl-related overdoses, which are already at record highs. Roughly 80% of fentanyl enters the U.S. through the Southern border.

Politics aside, an unsecured border is now a DEADLY threat to public health.

https://t.co/0qh2YXEMyU",R4AmericaNow,1471182286888570883
526,1512188653917077512,おはようっす～♪今日も一日頑張るっす♪ https://t.co/kfYlV0Bm1P,oxy_bot,867690277
527,1512188613169139713,Mother of 13-year-old boy who died of fentanyl overdose raises alarm about fake pills sold on social media https://t.co/0t5w0EsKRp,EINMediaNews,166603637
528,1512188592763904001,"Two Men Charged Following Recovery Of Over 1,000 Pounds In Drugs Including Enough Fentanyl To Kill 4.7 Million People https://t.co/isLLcYemaB",jeguru1,713523037560111105
529,1512188566427869193,"Here @JoyVBehar from @TheView...you didn''t seem to grasp this recently.
https://t.co/HoX771oBFs",AmieTheAmerican,1286761039850168322
530,1512188519015489537,get the fentanyl off the streets man 🤦🏽‍♂️,iamBundyHB,179022719
531,1512188489508352001,"@Irishbrat1966 @Bilked2TheBrink @nofish_nonuts @CanadaPain @headdock @Crushgroovin1 @MediaClymer @dawnimatrix @KatTwisted @Merry_Hippie @ThomasKlineMD @SpicyPurritos @truth_uni @JosephFalzoneMD @AdamGentry2021 @MelindaJaneOwe2 @CRPSisaRealPain @CContrarus @HeatherLinda11 @JonelleElgaway @DrRevo @1959smith715 @PlayLynny4U @PithyPins @vendingcomics @MsKittyresist @hope411adcock @PTSDAdvocate @TerriMe3 @Danniedean5 @TrumpWontWork @secondchances09 @Chrissy_8675309 @Nashkitty66 @HowardWill5 @MdParangi @aander1987 @FollowingForFu2 @newhickschick @Deeenst @StephenDoheney @EmmaleeLang @Elianok10 @national_pain @kris_lovaas @elizabe50286054 @life_is_art___ @Pine_Mtn_Girl @fightpaindaily @buck_shirley It has no effect that way. The coating was not meant to be used as IV. Just like you shouldn’t shoot up regular oxycodone, cause of the other inactive ingredients, like talc, that is very damaging to veins. Totally inert orally. 👍🏾",hellfire3,44712792
532,1512188468855717889,"@billizinh @oxy_toci BOA NOITE?? MEU AMIGO EU TO SIRIRICANDO DESDE AS SEIS DA TARDE, JÁ ENFIEI TODOS OS DEDOS POSSÍVEIS, JÁ ENFIEI ATÉ O DESODORANTE DA AVON NA MINHA XOTA, O MEU CLITÓRIS TA PISCANDO MAIS QUE PISCA PISCA DE NATAL MINHA MÃO TA TREMENDO COMO SE EU TIVESSE PARKINSON ENFIA O BOM DIA nocu",bybillieeilish,1409658848055541760
533,1512188459280125963,"@ptcIara vamo trocar, eu te dou o antony e tu me da o teu filho",oxy_toci,1357369488023425024
534,1512188381220184069,"“With fentanyl in an estimated 40 percent of street drugs, it’s not a matter of if but when someone you know, and love dies from fentanyl. We have to continue to do everything we can to combat this deadly drug epidemic and save lives.”

https://t.co/ZlM1eFNmAJ https://t.co/xPANo155qc",notMYkidTweets,75337570
535,1512188376702672901,@Pl_OXY @Fakesword1 https://t.co/khqQHSmPO4,MercenaryCherry,955601746579030016
536,1512188363943653385,Gov. Justice signs bill to increase penalties relating to fentanyl https://t.co/3x4qZiR8FC,WBOY12News,64491233
537,1512188355362099215,"@JavaCorp @androhelix @ZuluSzn @cheeseheadtv I suppose if Vikes ever get one, itll probably change to - '"Ya but u gots 1''s and we''s gots like more than 1''s'".. Its just the personality type and for no logical reason Im trying to give sight to the blind. But I aint no Opthalmologist..",ME_Hunter_Hayes,1328039677174099971
538,1512188344729493504,@bybillieeilish @oxy_toci MANOO C TA BEM???????,billizinh,1346482534847307777
539,1512188307513434112,These mfs putting fentanyl on shit really deserve to die the worst way cause that’s fucked up! 😒,klormusic,319964694
540,1512188250760359938,"@TheDaveEscape @avoidthehanoid departments need to convince the public not just that they can be successful in seizing narcotics, but that it is necessary for them to do so.

To this end, fentanyl is discussed only in terms of its dangers, removed from the context of drug use and the enforcement thereof.",EvanMBradley1,1126998901658214400
541,1512188218720063494,RT @laanxcr: https://t.co/IjjH0TBukj,oxy_toci,1357369488023425024
542,1512193274244653057,"Due to a bus driver shortage tomorrow, there will be no transportation to and from the Fairfield Career Center tomorrow, Friday, April 8. We apologize for any inconvenience!",TV_Vikes,4808505710
543,1512193212173139970,RT @IndyUSA: Mother raises alarm about pills after 13-year-old son dies of fentanyl overdose https://t.co/rp1U70tBw7,MarcusGMay1,885202494103711746
544,1512193085253603335,@Da_Ghostly_Host I forgot to mention the fentanyl that’s pouring into our country with the borders wide open.  It’s killing so many Americans.,m_jackson85,482323667
545,1512193062872793091,"@xxsophiexxo @merakidemoreau Actually just last year, a lot of dispensaries in Michigan had issues with their weed being laced wit fentanyl so you can’t trust anyone now n days",Erick_Montoya69,1206903444
546,1512192946405224460,RT @laliferis: A team of SF Chronicle reporters produced a year-long look at the fentanyl crisis in San Francisco. I talked to @TrishaThada…,TrishaThadani,1894347926
547,1512192715429191688,"@UnfilteredOnFox @dbongino Typical #Republican fear-mongering. Do they think WE don’t know the vast majority of #fentanyl enters the #US via ships at ports of entry and via commercial trucks, hidden in cargo, &amp; NOT in the backpacks of people seeking #asylum at our southern border. 🙄
#RepublicansLie",experienceguy50,895420856188493824
548,1512192703974592515,Junkies&gt;people who sell fentanyl https://t.co/KX2QCvEhyk,DAREALLEXLUGER,243362812
549,1512192677613252637,"@TheView @JoyVBehar @WhoopiGoldberg Fentanyl chemicals from #China, made into fake Rx pills in #Mexico, trafficked in by cartels. #1 cause of death for Americans 18-49. Here are the illegal fentanyl OD death stats you asked for: 
https://t.co/XMTP9o11qr",ms_fiberlicious,2883273316
550,1512192624341536770,"@SenatorHagerty Typical #Republican fear-mongering. Do they think WE don’t know the vast majority of #fentanyl enters the #US via ships at ports of entry and via commercial trucks, hidden in cargo, &amp; NOT in the backpacks of people seeking #asylum at our southern border. 🙄
#RepublicansLie",experienceguy50,895420856188493824
551,1512192608554348544,"Occidental to Announce First Quarter Results Tuesday, May 10, 2022; Hold Conference Call Wednesday, May 11, 2022 $OXY https://t.co/8CEKzbsDUn",newsfilterio,1134049078424162304
552,1512192543135518723,RT @root_sudosu: @dafster17 Not $KR or $OXY right?,Gambiste1,1136370591517290496
553,1512192528803635207,"@R4AmericaNow Typical #Republican fear-mongering. Do they think WE don’t know the vast majority of #fentanyl enters the #US via ships at ports of entry and via commercial trucks, hidden in cargo, &amp; NOT in the backpacks of people seeking #asylum at our southern border. 🙄
#RepublicansLie",experienceguy50,895420856188493824
554,1512192479998713857,"RT @ZachWritesStuff: I had a normal morning explaining how human skin works, and why cops and local news repeatedly publish bogus stories a…",experienceguy50,895420856188493824
555,1512192430518505473,"@PeriwinkleRose3 @BetoMedia How about this Princess – YOU get some skin in the game, adopt at least one of the illegals and hopefully more.  Then YOU can pay for medical expenses, food, education, fees to coyotes, legal fees to prosecute Fentanyl smuggling, sex trafficking crimes, legal fees.",CassInHouston,35283778
556,1512192400508170253,"20-100x more powerful than fentanyl 

Why?

Florida warns of new drug much more powerful than fentanyl https://t.co/oa4o5fHnUZ via @nypost",SNewmanPodcast,1127269174684708864
557,1512192356736512001,"No son los casos de muertos por COVID, es el mapa de los pozos de fracking en el Magdalena Medio Colombiano, ya entienden por que la Oxy y Ecopetrol nos puso un basurero en la cuenca alta de estos acuíferos, necesitaban un chivo expiatorio @Veolia @EmbajadaF https://t.co/6NTPytDoqW",DrYesid2018,1466828222474162183
558,1512192316005617670,"@DoombergT On the bright side for the politicians, many of those in Appalachia suffering from crippling poverty will die of fentanyl as the pols leave the southern border open to Chinese narcotics. Fully embracing Stalinism. #NoManNoProblem",thankfulphil,1380724903
559,1512192260313649152,“People have no idea how close they are to dying from taking a single pill.”     https://t.co/LDwL5QOIEQ,waff48,18058293
560,1512192252071841804,"@R4AmericaNow Lie. Typical #Republican fear-mongering. Do they think WE don’t know the vast majority of #fentanyl enters the #US via ships at ports of entry and via commercial trucks, hidden in cargo, &amp; NOT in the backpacks of people seeking #asylum at our southern border. 🙄
#RepublicansLie",experienceguy50,895420856188493824
561,1512192179120222215,RT @experienceguy50: @lflorepolitics Typical #Republican fear-mongering. Do they think WE don’t know the vast majority of #fentanyl enters…,SkartveitNancy,1208748480589484032
562,1512192138972344326,@xxsophiexxo They are not lacing that shit with fentanyl. Who told you that...COPS???,g_l_o_o_m_i_e,1318755374191628288
563,1512192068873080835,"@GOPLeader Typical #Republican fear-mongering. Do they think WE don’t know the vast majority of #fentanyl enters the #US via ships at ports of entry and via commercial trucks, hidden in cargo, &amp; NOT in the backpacks of people seeking #asylum at our southern border. 🙄
#RepublicansLie",experienceguy50,895420856188493824
564,1512192037466030084,@imaglnaryones @michaelhoward88 @in7tech @preciouskatana0 @BerndBiernat @AmsterdamGreen3 @ancollectionnft @nft_neo_2022 @SweetRori2021 @calandra386 @pablo_oxy @iamlxgrc @SammyJNFTs @Vento_99 @tLillian11927gz @NftGerard @rinesx3 @ReedTeetzel2 @Back777space @choweeeee13 @trilokr555,Kathary72000731,1447256547520827392
565,1512191961133944835,"@RNCResearch @LeaderMcConnell Typical #Republican fear-mongering. Do they think WE don’t know the vast majority of #fentanyl enters the #US via ships at ports of entry and via commercial trucks, hidden in cargo, &amp; NOT in the backpacks of people seeking #asylum at our southern border. 🙄
#RepublicansLie",experienceguy50,895420856188493824
566,1512191939961053187,@QUHsBasketball @xxsophiexxo @merakidemoreau Womp womp https://t.co/eic2LNgvO5,iguanabewithyou,4891288394
567,1512191892762636291,RT @DrumpfForJail: @GOPLeader It’s not pouring across the southern border it’s coming through legal entry points maybe you should start tal…,experienceguy50,895420856188493824
568,1512191817978155014,RT @Fuckass42419675: Bo on CNN kg ft if b MD CT FB no if CJ MF Dr ya wildlife sync do of DJ Jr yellowhammers supercalifragilisticexpialidoc…,JimJamBot,936302153668296704
569,1512191757399867394,"RT @ShuForCongress: Despite our country''s shocking number of overdose deaths, it seems as if this horrendous reality has become the '"new no…",RightWut,1174300496510803969
570,1512191683970179078,"Officials in Southern California report police have taken two men into custody with hundreds of pounds of drugs, which has resulted in the biggest bust in the last 16 years in Orange County.
https://t.co/L7vbg6yr3T",ValleyNewsLive,21653602
571,1512191677858951203,RT @celesstialfire: i dont need oxycontin i just need to draw him https://t.co/pQoeknvwWP,Siromany1,1068113626458800128
572,1512191641582452737,"I got oxy, xanny take off your panties",JXT999,2872380563
573,1512191627413970944,@Trading_Sunset He like $OXY too.,Slim_skaty,95481237
574,1512191625702916096,@SDC23997103 @Happyjustice4 @caringcanadian1 @DOSSharpShooter @JohnnyLarue613 @racing243 @PrairieVeteran @eugenETSpanier @LepageDavid @UberJumper @Aix__sponsa @GunnieMadcat @rooster_mtn @Geko191 @randykearnes @NoGunsInCanada @GotJuiceCTD @PistolP43305437 @CZV416 @Kbkibbe @MorganSwant @leftynut @RandalGreene2 @ThatDudesMother @2019Stevenixon @Muninn18085831 @Upspoononetwo @WesDJones @MelouTremblay @BR_Addiction @chrisullmann3 @Petunia22255042 @SarcasticHoney @Dissident8695 @JohnPeate5 @DiveEric @oxomoron @SilentN73204929 @arotenstein @Cdn_Dissident @ArmenHovsepian @MagChange_73 @aaakk @TheRealDogPoun1 @Oldger1958 @halimonkey @DavidHamer_1951 @Polysesouvient @Docs4GunControl @ZeroGunViolence Good luck making fentanyl lol,Dicky_Paul_95,922659982016888838
611,1512195557598633988,They gonna start sprinkling fentanyl on it …. The government gonna force y’all to buy from dispos cause of the tax on it https://t.co/hcZV7gZELe,koopTheGoat,704416365038473216
575,1512191605507338245,"@CARebelBase Typical #Republican fear-mongering. Do they think WE don’t know the vast majority of #fentanyl enters the #US via ships at ports of entry and via commercial trucks, hidden in cargo, &amp; NOT in the backpacks of people seeking #asylum at our southern border. 🙄
#RepublicansLie",experienceguy50,895420856188493824
576,1512191562532409346,Her PH Balance off from all that fentanyl.,stfuualready,1511895517399240709
